epoch,w0,w1,w2,w3,wg0,wg1,wg2,wg3,loss,loss_kl,loss_mse
2.0630e+03,-9.6189e-01,-7.7907e-01,2.5545e+00,-1.2473e+00,-2.6988e-01,-7.5299e-01,-8.0191e+00,2.9860e+00,9.4402e+00,5.6344e+00,3.8058e+00
2.0640e+03,-9.6496e-01,-7.7862e-01,2.5523e+00,-1.2453e+00,1.5357e+00,-2.2806e-01,1.1064e+00,-1.0122e+00,6.5466e+00,5.6786e+00,8.6802e-01
2.0650e+03,-9.7258e-01,-7.8210e-01,2.5540e+00,-1.2435e+00,3.8127e+00,1.7400e+00,-8.8670e-01,-8.9450e-01,8.2283e+00,5.6739e+00,2.5544e+00
2.0660e+03,-9.7336e-01,-7.8079e-01,2.5533e+00,-1.2415e+00,3.8681e-01,-6.5309e-01,3.9006e-01,-1.0181e+00,6.2698e+00,5.6868e+00,5.8302e-01
2.0670e+03,-9.6865e-01,-7.8028e-01,2.5537e+00,-1.2395e+00,-2.3519e+00,-2.5422e-01,-1.9441e-01,-9.8262e-01,6.3599e+00,5.6829e+00,6.7698e-01
2.0680e+03,-9.6401e-01,-7.7976e-01,2.5517e+00,-1.2375e+00,-2.3196e+00,-2.6321e-01,9.9014e-01,-1.0165e+00,6.1885e+00,5.6774e+00,5.1116e-01
2.0690e+03,-9.6617e-01,-7.7887e-01,2.5472e+00,-1.2357e+00,1.0768e+00,-4.4289e-01,2.2559e+00,-8.8275e-01,6.2983e+00,5.6658e+00,6.3249e-01
2.0700e+03,-9.6530e-01,-7.7736e-01,2.5552e+00,-1.2360e+00,-4.3558e-01,-7.5375e-01,-3.9999e+00,1.3943e-01,7.2999e+00,5.6543e+00,1.6457e+00
2.0710e+03,-9.6852e-01,-7.7701e-01,2.5482e+00,-1.2348e+00,1.6124e+00,-1.7607e-01,3.4582e+00,-5.9351e-01,6.5349e+00,5.6730e+00,8.6188e-01
2.0720e+03,-9.6462e-01,-7.7614e-01,2.5482e+00,-1.2328e+00,-1.9501e+00,-4.3594e-01,2.4224e-02,-1.0108e+00,6.2193e+00,5.6572e+00,5.6206e-01
2.0730e+03,-9.6325e-01,-7.7465e-01,2.5581e+00,-1.2341e+00,-6.8504e-01,-7.4422e-01,-4.9593e+00,6.8560e-01,7.7016e+00,5.6510e+00,2.0505e+00
2.0740e+03,-9.6280e-01,-7.7315e-01,2.5575e+00,-1.2321e+00,-2.2317e-01,-7.4841e-01,2.8509e-01,-1.0039e+00,6.1649e+00,5.6751e+00,4.8978e-01
2.0750e+03,-9.6677e-01,-7.7325e-01,2.5557e+00,-1.2301e+00,1.9832e+00,4.6030e-02,9.1567e-01,-1.0117e+00,6.7607e+00,5.6705e+00,1.0902e+00
2.0760e+03,-9.6760e-01,-7.7194e-01,2.5622e+00,-1.2298e+00,4.1526e-01,-6.5180e-01,-3.2571e+00,-1.5965e-01,7.1658e+00,5.6680e+00,1.4978e+00
2.0770e+03,-9.7181e-01,-7.7223e-01,2.5665e+00,-1.2287e+00,2.1034e+00,1.4387e-01,-2.1492e+00,-5.4452e-01,7.4466e+00,5.6843e+00,1.7623e+00
2.0780e+03,-9.7274e-01,-7.7097e-01,2.5668e+00,-1.2268e+00,4.6707e-01,-6.3164e-01,-1.5806e-01,-9.5027e-01,6.3859e+00,5.6987e+00,6.8720e-01
2.0790e+03,-9.7309e-01,-7.6958e-01,2.5769e+00,-1.2285e+00,1.7187e-01,-6.9351e-01,-5.0289e+00,8.6533e-01,7.8928e+00,5.6980e+00,2.1948e+00
2.0800e+03,-9.6835e-01,-7.6910e-01,2.5810e+00,-1.2275e+00,-2.3675e+00,-2.4289e-01,-2.0609e+00,-5.0750e-01,6.8415e+00,5.7246e+00,1.1169e+00
2.0810e+03,-9.7498e-01,-7.7150e-01,2.5792e+00,-1.2256e+00,3.3143e+00,1.2038e+00,9.0999e-01,-9.7681e-01,7.6279e+00,5.7295e+00,1.8984e+00
2.0820e+03,-9.7940e-01,-7.7199e-01,2.5779e+00,-1.2236e+00,2.2083e+00,2.4437e-01,6.5203e-01,-9.7577e-01,6.9745e+00,5.7313e+00,1.2432e+00
2.0830e+03,-9.7739e-01,-7.7057e-01,2.5703e+00,-1.2226e+00,-1.0055e+00,-7.0825e-01,3.8055e+00,-5.1093e-01,6.0609e+00,5.7310e+00,3.2983e-01
2.0840e+03,-9.7824e-01,-7.6931e-01,2.5842e+00,-1.2272e+00,4.2695e-01,-6.3329e-01,-6.9533e+00,2.3341e+00,8.9890e+00,5.7076e+00,3.2814e+00
2.0850e+03,-9.7807e-01,-7.6786e-01,2.5843e+00,-1.2254e+00,-8.6065e-02,-7.2414e-01,-3.5905e-02,-9.1939e-01,6.3108e+00,5.7472e+00,5.6354e-01
2.0860e+03,-9.7454e-01,-7.6683e-01,2.5672e+00,-1.2298e+00,-1.7615e+00,-5.1722e-01,8.5254e+00,2.1964e+00,7.1816e+00,5.7447e+00,1.4368e+00
2.0870e+03,-9.6317e-01,-7.7289e-01,2.5702e+00,-1.2284e+00,-5.6860e+00,3.0309e+00,-1.4756e+00,-7.1542e-01,8.3435e+00,5.7002e+00,2.6432e+00
2.0880e+03,-9.7088e-01,-7.7645e-01,2.5717e+00,-1.2267e+00,3.8563e+00,1.7820e+00,-7.8968e-01,-8.5125e-01,8.2710e+00,5.6999e+00,2.5711e+00
2.0890e+03,-9.7866e-01,-7.8018e-01,2.5805e+00,-1.2276e+00,3.8895e+00,1.8621e+00,-4.3536e+00,4.9037e-01,9.4626e+00,5.7126e+00,3.7500e+00
2.0900e+03,-9.7527e-01,-7.7909e-01,2.5803e+00,-1.2258e+00,-1.6949e+00,-5.4426e-01,7.4673e-02,-9.3935e-01,6.2677e+00,5.7461e+00,5.2165e-01
2.0910e+03,-9.7564e-01,-7.7771e-01,2.5947e+00,-1.2310e+00,1.8371e-01,-6.9098e-01,-7.1897e+00,2.6353e+00,9.1176e+00,5.7400e+00,3.3776e+00
2.0920e+03,-9.6814e-01,-7.7919e-01,2.5927e+00,-1.2291e+00,-3.7498e+00,7.4447e-01,1.0158e+00,-9.5809e-01,6.7829e+00,5.7810e+00,1.0019e+00
2.0930e+03,-9.6903e-01,-7.7790e-01,2.5979e+00,-1.2287e+00,4.4386e-01,-6.4476e-01,-2.6400e+00,-2.2271e-01,7.0724e+00,5.7679e+00,1.3045e+00
2.0940e+03,-9.8025e-01,-7.8657e-01,2.6059e+00,-1.2296e+00,5.6106e+00,4.3332e+00,-3.9903e+00,4.5604e-01,1.1028e+01,5.7812e+00,5.2467e+00
2.0950e+03,-9.7919e-01,-7.8507e-01,2.6063e+00,-1.2279e+00,-5.3001e-01,-7.4984e-01,-1.9960e-01,-8.4423e-01,6.3654e+00,5.8198e+00,5.4554e-01
2.0960e+03,-9.8740e-01,-7.8942e-01,2.6153e+00,-1.2295e+00,4.1032e+00,2.1725e+00,-4.4795e+00,7.9941e-01,9.8216e+00,5.8174e+00,4.0043e+00
2.0970e+03,-9.8412e-01,-7.8827e-01,2.6001e+00,-1.2321e+00,-1.6365e+00,-5.7357e-01,7.5803e+00,1.2976e+00,6.9414e+00,5.8532e+00,1.0881e+00
2.0980e+03,-9.7774e-01,-7.8878e-01,2.5986e+00,-1.2302e+00,-3.1930e+00,2.5673e-01,7.3841e-01,-9.4433e-01,6.6094e+00,5.8118e+00,7.9758e-01
2.0990e+03,-9.7562e-01,-7.8737e-01,2.5981e+00,-1.2284e+00,-1.0603e+00,-7.0458e-01,2.5625e-01,-9.1586e-01,6.2552e+00,5.8005e+00,4.5471e-01
2.1000e+03,-9.7589e-01,-7.8597e-01,2.5878e+00,-1.2283e+00,1.3753e-01,-7.0114e-01,5.1853e+00,-1.8332e-02,6.3897e+00,5.7946e+00,5.9511e-01
2.1010e+03,-9.7157e-01,-7.8526e-01,2.5867e+00,-1.2264e+00,-2.1624e+00,-3.5378e-01,5.3476e-01,-9.5660e-01,6.2986e+00,5.7669e+00,5.3171e-01
2.1020e+03,-9.6759e-01,-7.8441e-01,2.5749e+00,-1.2272e+00,-1.9906e+00,-4.2481e-01,5.9028e+00,3.7545e-01,6.4707e+00,5.7579e+00,7.1286e-01
2.1030e+03,-9.6861e-01,-7.8315e-01,2.5942e+00,-1.2374e+00,5.1018e-01,-6.3023e-01,-9.6424e+00,5.0912e+00,1.0853e+01,5.7236e+00,5.1291e+00
2.1040e+03,-9.7098e-01,-7.8238e-01,2.5867e+00,-1.2363e+00,1.1849e+00,-3.8682e-01,3.7474e+00,-5.5331e-01,6.4926e+00,5.7819e+00,7.1073e-01
2.1050e+03,-9.7134e-01,-7.8099e-01,2.5932e+00,-1.2363e+00,1.8025e-01,-6.9748e-01,-3.2611e+00,1.4626e-02,7.2251e+00,5.7633e+00,1.4618e+00
2.1060e+03,-9.7581e-01,-7.8149e-01,2.6015e+00,-1.2373e+00,2.2361e+00,2.5113e-01,-4.1424e+00,5.1081e-01,8.3373e+00,5.7796e+00,2.5578e+00
2.1070e+03,-9.7253e-01,-7.8037e-01,2.6073e+00,-1.2372e+00,-1.6405e+00,-5.6006e-01,-2.9368e+00,-5.2096e-02,7.0847e+00,5.8066e+00,1.2780e+00
2.1080e+03,-9.7763e-01,-7.8138e-01,2.6067e+00,-1.2354e+00,2.5513e+00,5.0474e-01,3.2730e-01,-9.0513e-01,7.2978e+00,5.8179e+00,1.4799e+00
2.1090e+03,-9.8254e-01,-7.8226e-01,2.6150e+00,-1.2366e+00,2.4537e+00,4.4310e-01,-4.1538e+00,6.0568e-01,8.5125e+00,5.8203e+00,2.6921e+00
2.1100e+03,-9.8265e-01,-7.8085e-01,2.6173e+00,-1.2354e+00,5.3657e-02,-7.0577e-01,-1.1480e+00,-6.2354e-01,6.6631e+00,5.8485e+00,8.1466e-01
2.1110e+03,-9.8045e-01,-7.7946e-01,2.6260e+00,-1.2370e+00,-1.0999e+00,-6.9691e-01,-4.3609e+00,8.0083e-01,7.6581e+00,5.8526e+00,1.8055e+00
2.1120e+03,-9.8306e-01,-7.7886e-01,2.6223e+00,-1.2352e+00,1.3095e+00,-2.9914e-01,1.8843e+00,-9.0205e-01,6.6104e+00,5.8736e+00,7.3686e-01
2.1130e+03,-9.7863e-01,-7.7819e-01,2.6241e+00,-1.2338e+00,-2.2164e+00,-3.3709e-01,-9.1920e-01,-6.5579e-01,6.6657e+00,5.8644e+00,8.0137e-01
2.1140e+03,-9.6942e-01,-7.8141e-01,2.6336e+00,-1.2360e+00,-4.6042e+00,1.6113e+00,-4.7427e+00,1.0935e+00,8.9373e+00,5.8633e+00,3.0740e+00
2.1150e+03,-9.6220e-01,-7.8269e-01,2.6265e+00,-1.2347e+00,-3.6121e+00,6.4037e-01,3.5608e+00,-6.5026e-01,6.7748e+00,5.8833e+00,8.9151e-01
2.1160e+03,-9.5838e-01,-7.8180e-01,2.6209e+00,-1.2331e+00,-1.9108e+00,-4.4612e-01,2.7862e+00,-8.0061e-01,6.2159e+00,5.8575e+00,3.5847e-01
2.1170e+03,-9.5839e-01,-7.8033e-01,2.6171e+00,-1.2313e+00,6.6442e-03,-7.3524e-01,1.8944e+00,-9.0362e-01,6.2140e+00,5.8372e+00,3.7678e-01
2.1180e+03,-9.6686e-01,-7.8477e-01,2.6203e+00,-1.2303e+00,4.2339e+00,2.2236e+00,-1.5919e+00,-4.8749e-01,8.9077e+00,5.8248e+00,3.0829e+00
2.1190e+03,-9.7154e-01,-7.8540e-01,2.6240e+00,-1.2296e+00,2.3393e+00,3.1322e-01,-1.8655e+00,-3.8413e-01,7.6660e+00,5.8436e+00,1.8224e+00
2.1200e+03,-9.6180e-01,-7.8931e-01,2.6198e+00,-1.2278e+00,-4.8680e+00,1.9553e+00,2.0990e+00,-8.8541e-01,7.4143e+00,5.8578e+00,1.5565e+00
2.1210e+03,-9.5394e-01,-7.9123e-01,2.6191e+00,-1.2260e+00,-3.9319e+00,9.6178e-01,3.4732e-01,-8.7896e-01,7.0179e+00,5.8387e+00,1.1792e+00
2.1220e+03,-9.5481e-01,-7.8989e-01,2.6174e+00,-1.2242e+00,4.3584e-01,-6.7012e-01,8.4021e-01,-9.1608e-01,6.3718e+00,5.8293e+00,5.4253e-01
2.1230e+03,-9.5097e-01,-7.8903e-01,2.6061e+00,-1.2245e+00,-1.9221e+00,-4.3423e-01,5.6719e+00,1.5417e-01,6.4754e+00,5.8232e+00,6.5220e-01
2.1240e+03,-9.4365e-01,-7.9050e-01,2.6038e+00,-1.2226e+00,-3.6594e+00,7.3985e-01,1.1423e+00,-9.4157e-01,6.7505e+00,5.7896e+00,9.6095e-01
2.1250e+03,-9.4229e-01,-7.8900e-01,2.6126e+00,-1.2241e+00,-6.7780e-01,-7.5225e-01,-4.3789e+00,7.2082e-01,7.5885e+00,5.7762e+00,1.8123e+00
2.1260e+03,-9.4791e-01,-7.9021e-01,2.6073e+00,-1.2224e+00,2.8091e+00,6.0661e-01,2.6168e+00,-8.2228e-01,7.2533e+00,5.7979e+00,1.4555e+00
2.1270e+03,-9.5396e-01,-7.9186e-01,2.6104e+00,-1.2213e+00,3.0250e+00,8.2558e-01,-1.5312e+00,-5.4340e-01,7.9223e+00,5.7890e+00,2.1332e+00
2.1280e+03,-9.5545e-01,-7.9069e-01,2.6176e+00,-1.2220e+00,7.4504e-01,-5.8661e-01,-3.6084e+00,3.2642e-01,7.5348e+00,5.8031e+00,1.7318e+00
2.1290e+03,-9.5653e-01,-7.8941e-01,2.6325e+00,-1.2285e+00,5.4000e-01,-6.4248e-01,-7.4583e+00,3.2438e+00,9.4647e+00,5.8231e+00,3.6417e+00
2.1300e+03,-9.5996e-01,-7.8912e-01,2.6329e+00,-1.2269e+00,1.7144e+00,-1.4421e-01,-1.7367e-01,-7.7806e-01,6.9909e+00,5.8677e+00,1.1232e+00
2.1310e+03,-9.6115e-01,-7.8788e-01,2.6311e+00,-1.2251e+00,5.9563e-01,-6.2015e-01,8.6918e-01,-8.9555e-01,6.4519e+00,5.8704e+00,5.8154e-01
2.1320e+03,-9.6178e-01,-7.8651e-01,2.6159e+00,-1.2276e+00,3.1391e-01,-6.8573e-01,7.5931e+00,1.2260e+00,7.0522e+00,5.8646e+00,1.1876e+00
2.1330e+03,-9.6300e-01,-7.8528e-01,2.6095e+00,-1.2262e+00,6.1227e-01,-6.1183e-01,3.2284e+00,-7.0925e-01,6.3273e+00,5.8264e+00,5.0087e-01
2.1340e+03,-9.5853e-01,-7.8468e-01,2.6120e+00,-1.2250e+00,-2.2337e+00,-2.9936e-01,-1.2750e+00,-6.0814e-01,6.6974e+00,5.8086e+00,8.8878e-01
2.1350e+03,-9.5940e-01,-7.8336e-01,2.6188e+00,-1.2254e+00,4.3464e-01,-6.6209e-01,-3.3560e+00,2.0605e-01,7.3670e+00,5.8096e+00,1.5575e+00
2.1360e+03,-9.6095e-01,-7.8223e-01,2.6161e+00,-1.2235e+00,7.7168e-01,-5.6617e-01,1.3407e+00,-9.2551e-01,6.4108e+00,5.8274e+00,5.8345e-01
2.1370e+03,-9.6176e-01,-7.8090e-01,2.6265e+00,-1.2262e+00,4.0495e-01,-6.6484e-01,-5.2095e+00,1.3551e+00,8.1714e+00,5.8195e+00,2.3519e+00
2.1380e+03,-9.6541e-01,-7.8078e-01,2.6369e+00,-1.2291e+00,1.8260e+00,-5.9946e-02,-5.2079e+00,1.4334e+00,8.6972e+00,5.8489e+00,2.8484e+00
2.1390e+03,-9.7263e-01,-7.8380e-01,2.6377e+00,-1.2276e+00,3.6118e+00,1.5114e+00,-3.8480e-01,-7.2709e-01,8.1960e+00,5.8821e+00,2.3139e+00
2.1400e+03,-9.7498e-01,-7.8304e-01,2.6409e+00,-1.2268e+00,1.1747e+00,-3.8259e-01,-1.6086e+00,-3.9811e-01,7.1225e+00,5.8921e+00,1.2304e+00
2.1410e+03,-9.7606e-01,-7.8181e-01,2.6463e+00,-1.2270e+00,5.3849e-01,-6.1093e-01,-2.7273e+00,6.1550e-02,7.2757e+00,5.9016e+00,1.3741e+00
2.1420e+03,-9.7073e-01,-7.8165e-01,2.6369e+00,-1.2263e+00,-2.6666e+00,-8.0830e-02,4.7478e+00,-3.1498e-01,6.5752e+00,5.9163e+00,6.5884e-01
2.1430e+03,-9.8044e-01,-7.8797e-01,2.6351e+00,-1.2246e+00,4.8578e+00,3.1587e+00,8.7855e-01,-8.8956e-01,9.0957e+00,5.8854e+00,3.2102e+00
2.1440e+03,-9.7342e-01,-7.8901e-01,2.6373e+00,-1.2235e+00,-3.5096e+00,5.1828e-01,-1.1263e+00,-5.5527e-01,7.1512e+00,5.8933e+00,1.2579e+00
2.1450e+03,-9.7373e-01,-7.8760e-01,2.6193e+00,-1.2280e+00,1.5288e-01,-7.0144e-01,9.0033e+00,2.2632e+00,7.5471e+00,5.8922e+00,1.6548e+00
2.1460e+03,-9.7134e-01,-7.8625e-01,2.6171e+00,-1.2261e+00,-1.1924e+00,-6.7889e-01,1.1429e+00,-9.2502e-01,6.2027e+00,5.8479e+00,3.5478e-01
2.1470e+03,-9.7708e-01,-7.8780e-01,2.6230e+00,-1.2262e+00,2.8697e+00,7.7941e-01,-2.9664e+00,4.5993e-02,8.3235e+00,5.8371e+00,2.4864e+00
2.1480e+03,-9.8026e-01,-7.8748e-01,2.6252e+00,-1.2250e+00,1.5887e+00,-1.5990e-01,-1.1166e+00,-6.0152e-01,7.1278e+00,5.8595e+00,1.2683e+00
2.1490e+03,-9.8646e-01,-7.8956e-01,2.6314e+00,-1.2253e+00,3.1011e+00,1.0395e+00,-3.1049e+00,1.5650e-01,8.5641e+00,5.8672e+00,2.6969e+00
2.1500e+03,-9.8098e-01,-7.8945e-01,2.6413e+00,-1.2279e+00,-2.7423e+00,-5.7178e-02,-4.9409e+00,1.2815e+00,8.2229e+00,5.8914e+00,2.3315e+00
2.1510e+03,-9.8157e-01,-7.8812e-01,2.6379e+00,-1.2261e+00,2.9714e-01,-6.6444e-01,1.7001e+00,-8.9780e-01,6.3606e+00,5.9141e+00,4.4650e-01
2.1520e+03,-9.7921e-01,-7.8675e-01,2.6309e+00,-1.2248e+00,-1.1831e+00,-6.8380e-01,3.4943e+00,-6.6850e-01,6.2122e+00,5.9032e+00,3.0899e-01
2.1530e+03,-9.8176e-01,-7.8611e-01,2.6268e+00,-1.2230e+00,1.2773e+00,-3.1980e-01,2.0504e+00,-8.8563e-01,6.5980e+00,5.8804e+00,7.1752e-01
2.1540e+03,-9.8442e-01,-7.8554e-01,2.6276e+00,-1.2215e+00,1.3282e+00,-2.8816e-01,-3.8731e-01,-7.5426e-01,6.8815e+00,5.8702e+00,1.0112e+00
2.1550e+03,-9.8492e-01,-7.8420e-01,2.6109e+00,-1.2251e+00,2.5410e-01,-6.6819e-01,8.3565e+00,1.8023e+00,7.3094e+00,5.8732e+00,1.4361e+00
2.1560e+03,-9.8644e-01,-7.8315e-01,2.6198e+00,-1.2267e+00,7.5885e-01,-5.2515e-01,-4.4792e+00,8.3066e-01,7.9389e+00,5.8320e+00,2.1070e+00
2.1570e+03,-9.9074e-01,-7.8362e-01,2.6198e+00,-1.2251e+00,2.1477e+00,2.3619e-01,3.0880e-02,-8.4122e-01,7.1682e+00,5.8575e+00,1.3107e+00
2.1580e+03,-9.8732e-01,-7.8252e-01,2.6216e+00,-1.2237e+00,-1.7102e+00,-5.5136e-01,-9.2249e-01,-6.6156e-01,6.5785e+00,5.8605e+00,7.1794e-01
2.1590e+03,-9.7979e-01,-7.8396e-01,2.6317e+00,-1.2263e+00,-3.7630e+00,7.1838e-01,-5.0153e+00,1.2606e+00,8.6074e+00,5.8601e+00,2.7473e+00
2.1600e+03,-9.8127e-01,-7.8287e-01,2.6246e+00,-1.2249e+00,7.3815e-01,-5.4142e-01,3.5051e+00,-6.5982e-01,6.4346e+00,5.8822e+00,5.5247e-01
2.1610e+03,-9.8302e-01,-7.8190e-01,2.6385e+00,-1.2306e+00,8.7750e-01,-4.8820e-01,-6.9451e+00,2.8327e+00,9.2958e+00,5.8633e+00,3.4325e+00
2.1620e+03,-9.8067e-01,-7.8053e-01,2.6312e+00,-1.2294e+00,-1.1741e+00,-6.8416e-01,3.6930e+00,-6.2252e-01,6.2260e+00,5.9056e+00,3.2048e-01
2.1630e+03,-9.8308e-01,-7.7983e-01,2.6250e+00,-1.2279e+00,1.2047e+00,-3.4967e-01,3.0739e+00,-7.5135e-01,6.5686e+00,5.8818e+00,6.8680e-01
2.1640e+03,-9.7470e-01,-7.8212e-01,2.6300e+00,-1.2276e+00,-4.1901e+00,1.1446e+00,-2.4936e+00,-1.2184e-01,7.8248e+00,5.8663e+00,1.9585e+00
2.1650e+03,-9.6872e-01,-7.8239e-01,2.6221e+00,-1.2265e+00,-2.9941e+00,1.3697e-01,3.9650e+00,-5.3770e-01,6.5508e+00,5.8726e+00,6.7820e-01
2.1660e+03,-9.6135e-01,-7.8380e-01,2.6194e+00,-1.2247e+00,-3.6802e+00,7.0312e-01,1.3199e+00,-9.2215e-01,6.7936e+00,5.8453e+00,9.4836e-01
2.1670e+03,-9.5630e-01,-7.8353e-01,2.6158e+00,-1.2229e+00,-2.5272e+00,-1.3597e-01,1.8247e+00,-9.0738e-01,6.3375e+00,5.8307e+00,5.0673e-01
2.1680e+03,-9.5015e-01,-7.8401e-01,2.6037e+00,-1.2236e+00,-3.0733e+00,2.3912e-01,6.0435e+00,3.4920e-01,6.8380e+00,5.8147e+00,1.0233e+00
2.1690e+03,-9.4641e-01,-7.8311e-01,2.6112e+00,-1.2243e+00,-1.8733e+00,-4.4769e-01,-3.7560e+00,3.6410e-01,7.3958e+00,5.7782e+00,1.6176e+00
2.1700e+03,-9.3937e-01,-7.8437e-01,2.6015e+00,-1.2239e+00,-3.5203e+00,6.2969e-01,4.8306e+00,-2.0289e-01,6.7828e+00,5.7942e+00,9.8867e-01
2.1710e+03,-9.4622e-01,-7.8674e-01,2.5993e+00,-1.2220e+00,3.4274e+00,1.1867e+00,1.1392e+00,-9.4731e-01,7.7014e+00,5.7629e+00,1.9385e+00
2.1720e+03,-9.3902e-01,-7.8814e-01,2.5934e+00,-1.2205e+00,-3.5995e+00,7.0053e-01,2.9416e+00,-7.5870e-01,6.6366e+00,5.7636e+00,8.7300e-01
2.1730e+03,-9.3563e-01,-7.8713e-01,2.5995e+00,-1.2204e+00,-1.6961e+00,-5.0744e-01,-3.0432e+00,-4.6314e-02,7.0646e+00,5.7413e+00,1.3233e+00
2.1740e+03,-9.3322e-01,-7.8581e-01,2.5852e+00,-1.2225e+00,-1.2043e+00,-6.5969e-01,7.1385e+00,1.0723e+00,6.6857e+00,5.7531e+00,9.3255e-01
2.1750e+03,-9.3401e-01,-7.8440e-01,2.5857e+00,-1.2208e+00,3.9516e-01,-7.0491e-01,-2.5731e-01,-8.8928e-01,6.3969e+00,5.7147e+00,6.8223e-01
2.1760e+03,-9.3262e-01,-7.8290e-01,2.5890e+00,-1.2196e+00,-6.9633e-01,-7.4955e-01,-1.6275e+00,-6.0108e-01,6.5564e+00,5.7143e+00,8.4210e-01
2.1770e+03,-9.4251e-01,-7.8899e-01,2.5915e+00,-1.2182e+00,4.9446e+00,3.0446e+00,-1.2538e+00,-6.8768e-01,9.3420e+00,5.7193e+00,3.6226e+00
2.1780e+03,-9.4467e-01,-7.8801e-01,2.5857e+00,-1.2167e+00,1.0829e+00,-4.8802e-01,2.8851e+00,-7.6584e-01,6.3656e+00,5.7383e+00,6.2724e-01
2.1790e+03,-9.4379e-01,-7.8648e-01,2.5907e+00,-1.2160e+00,-4.4141e-01,-7.6545e-01,-2.5184e+00,-3.0333e-01,6.8414e+00,5.7235e+00,1.1179e+00
2.1800e+03,-9.4170e-01,-7.8509e-01,2.6129e+00,-1.2302e+00,-1.0457e+00,-6.9784e-01,-1.1084e+01,7.0796e+00,1.1862e+01,5.7341e+00,6.1276e+00
2.1810e+03,-9.3500e-01,-7.8608e-01,2.6233e+00,-1.2328e+00,-3.3521e+00,4.9874e-01,-5.1924e+00,1.3191e+00,8.4711e+00,5.8004e+00,2.6707e+00
2.1820e+03,-9.3047e-01,-7.8560e-01,2.6106e+00,-1.2338e+00,-2.2608e+00,-2.4041e-01,6.3556e+00,4.9076e-01,6.6887e+00,5.8242e+00,8.6448e-01
2.1830e+03,-9.3400e-01,-7.8523e-01,2.6128e+00,-1.2325e+00,1.7648e+00,-1.8760e-01,-1.1358e+00,-6.4205e-01,7.1138e+00,5.7872e+00,1.3266e+00
2.1840e+03,-9.3176e-01,-7.8387e-01,2.6100e+00,-1.2307e+00,-1.1206e+00,-6.7837e-01,1.4014e+00,-9.3240e-01,6.1265e+00,5.7951e+00,3.3145e-01
2.1850e+03,-9.3010e-01,-7.8241e-01,2.6190e+00,-1.2324e+00,-8.3078e-01,-7.3203e-01,-4.5042e+00,8.4042e-01,7.6484e+00,5.7832e+00,1.8652e+00
2.1860e+03,-9.2728e-01,-7.8121e-01,2.6137e+00,-1.2307e+00,-1.4123e+00,-5.9665e-01,2.6886e+00,-8.1381e-01,6.1077e+00,5.8055e+00,3.0221e-01
2.1870e+03,-9.2437e-01,-7.8005e-01,2.6165e+00,-1.2296e+00,-1.4525e+00,-5.8137e-01,-1.3993e+00,-5.5855e-01,6.5956e+00,5.7866e+00,8.0893e-01
2.1880e+03,-9.3463e-01,-7.8658e-01,2.6170e+00,-1.2280e+00,5.1290e+00,3.2629e+00,-2.7211e-01,-8.0472e-01,9.3865e+00,5.7895e+00,3.5970e+00
2.1890e+03,-9.3572e-01,-7.8524e-01,2.6228e+00,-1.2280e+00,5.4698e-01,-6.7055e-01,-2.9150e+00,2.1892e-02,7.2258e+00,5.8038e+00,1.4220e+00
2.1900e+03,-9.4683e-01,-7.9324e-01,2.6172e+00,-1.2265e+00,5.5528e+00,4.0042e+00,2.8296e+00,-7.9097e-01,9.6116e+00,5.8192e+00,3.7924e+00
2.1910e+03,-9.4852e-01,-7.9211e-01,2.6323e+00,-1.2331e+00,8.4447e-01,-5.6752e-01,-7.5549e+00,3.3339e+00,9.6028e+00,5.8193e+00,3.7836e+00
2.1920e+03,-9.5011e-01,-7.9095e-01,2.6288e+00,-1.2313e+00,7.9488e-01,-5.8040e-01,1.7433e+00,-9.0436e-01,6.4259e+00,5.8652e+00,5.6066e-01
2.1930e+03,-9.4349e-01,-7.9182e-01,2.6326e+00,-1.2306e+00,-3.3078e+00,4.3765e-01,-1.8820e+00,-3.4165e-01,7.2370e+00,5.8552e+00,1.3818e+00
2.1940e+03,-9.4009e-01,-7.9080e-01,2.6534e+00,-1.2441e+00,-1.7025e+00,-5.1050e-01,-1.0397e+01,6.7331e+00,1.1495e+01,5.8589e+00,5.6361e+00
2.1950e+03,-9.4166e-01,-7.8961e-01,2.6614e+00,-1.2457e+00,7.8673e-01,-5.9747e-01,-3.9968e+00,8.1568e-01,7.8343e+00,5.9210e+00,1.9132e+00
2.1960e+03,-9.4085e-01,-7.8807e-01,2.6572e+00,-1.2440e+00,-4.0371e-01,-7.6805e-01,2.0971e+00,-8.7334e-01,6.2610e+00,5.9443e+00,3.1675e-01
2.1970e+03,-9.4100e-01,-7.8658e-01,2.6553e+00,-1.2423e+00,7.3917e-02,-7.4601e-01,9.5464e-01,-8.6564e-01,6.3889e+00,5.9298e+00,4.5908e-01
2.1980e+03,-9.4490e-01,-7.8649e-01,2.6643e+00,-1.2446e+00,1.9475e+00,-4.6979e-02,-4.5367e+00,1.1766e+00,8.5167e+00,5.9224e+00,2.5944e+00
2.1990e+03,-9.5240e-01,-7.8962e-01,2.6435e+00,-1.2513e+00,3.7531e+00,1.5689e+00,1.0407e+01,3.3390e+00,9.9473e+00,5.9521e+00,3.9953e+00
